province_code,canton_code,parroquia_code,province_name,canton_name,parroquia_name,pmb_start_date
9,1,53,GUAYAS,GUAYAQUIL,MORRO,#N/A
9,1,56,GUAYAS,GUAYAQUIL,POSORJA,#N/A
9,1,57,GUAYAS,GUAYAQUIL,PUNA,#N/A
9,1,58,GUAYAS,GUAYAQUIL,TENGUEL,#N/A
14,7,50,MORONA SANTIAGO,HUAMBOYA,HUAMBOYA,2/10/19
14,7,51,MORONA SANTIAGO,HUAMBOYA,CHIGUAZA,2/10/19
7,7,50,EL ORO,HUAQUILLAS,HUAQUILLAS,6/7/19
10,1,50,IMBABURA,IBARRA,SAN MIGUEL DE IBARRA,11/22/19
10,1,51,IMBABURA,IBARRA,AMBUQUI,11/22/19
10,1,52,IMBABURA,IBARRA,ANGOCHAGUA,11/22/19
10,1,53,IMBABURA,IBARRA,CAROLINA,11/22/19
10,1,54,IMBABURA,IBARRA,LA ESPERANZA,11/22/19
10,1,55,IMBABURA,IBARRA,LITA,11/22/19
10,1,56,IMBABURA,IBARRA,SALINAS,11/22/19
10,1,57,IMBABURA,IBARRA,SAN ANTONIO,11/22/19
20,2,50,GALAPAGOS,ISABELA,PUERTO VILLAMIL,1/22/18
20,2,51,GALAPAGOS,ISABELA,TOMAS DE BERLANGA (SANTO TOMAS),1/22/18
9,28,50,GUAYAS,ISIDRO AYORA,ISIDRO AYORA,10/26/18
13,20,50,MANABI,JAMA,JAMA,3/2/18
13,21,50,MANABI,JARAMIJO,JARAMIJO,#N/A
13,6,50,MANABI,JIPIJAPA,JIPIJAPA,6/1/18
13,6,51,MANABI,JIPIJAPA,AMERICA,6/1/18
13,6,52,MANABI,JIPIJAPA,EL ANEGADO (CAB. EN ELOY ALFARO),6/1/18
13,6,53,MANABI,JIPIJAPA,JULCUY,6/1/18
13,6,54,MANABI,JIPIJAPA,LA UNION,6/1/18
13,6,56,MANABI,JIPIJAPA,MEMBRILLAL,6/1/18
13,6,57,MANABI,JIPIJAPA,PEDRO PABLO GOMEZ,6/1/18
13,6,58,MANABI,JIPIJAPA,PUERTO DE CAYO,6/1/18
13,7,50,MANABI,JUNIN,JUNIN,1/25/18
8,8,50,ESMERALDAS,LA CONCORDIA,LA CONCORDIA,10/1/17
22,3,50,ORELLANA,LA JOYA DE LOS SACHAS,LA JOYA DE LOS SACHAS,6/8/18
22,3,51,ORELLANA,LA JOYA DE LOS SACHAS,ENOKANQUI ,6/8/18
22,3,52,ORELLANA,LA JOYA DE LOS SACHAS,POMPEYA,6/8/18
22,3,53,ORELLANA,LA JOYA DE LOS SACHAS,SAN CARLOS,6/8/18
22,3,54,ORELLANA,LA JOYA DE LOS SACHAS,SAN SEBASTIAN DEL COCA,6/8/18
22,3,55,ORELLANA,LA JOYA DE LOS SACHAS,LAGO SAN PEDRO,6/8/18
22,3,56,ORELLANA,LA JOYA DE LOS SACHAS,RUMIPAMBA,6/8/18
22,3,57,ORELLANA,LA JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,6/8/18
22,3,58,ORELLANA,LA JOYA DE LOS SACHAS,UNION MILAGREÑA,6/8/18
24,2,50,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,5/4/18
5,2,50,COTOPAXI,LA MANA,LA MANA,1/4/19
5,2,51,COTOPAXI,LA MANA,GUASAGANDA (CAB.EN GUASAGANDA CENTRO),1/4/19
5,2,52,COTOPAXI,LA MANA,PUCAYACU,1/4/19
3,4,50,CAÑAR,LA TRONCAL, LA TRONCAL,2/22/19
3,4,51,CAÑAR,LA TRONCAL,MANUEL J. CALLE,2/22/19
3,4,52,CAÑAR,LA TRONCAL,PANCHO NEGRO,2/22/19
21,1,50,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,12/15/18
21,1,52,SUCUMBIOS,LAGO AGRIO,DURENO,12/15/18
21,1,53,SUCUMBIOS,LAGO AGRIO,GENERAL FARFAN,12/15/18
21,1,55,SUCUMBIOS,LAGO AGRIO,EL ENO,12/15/18
21,1,56,SUCUMBIOS,LAGO AGRIO,PACAYACU,12/15/18
21,1,57,SUCUMBIOS,LAGO AGRIO,JAMBELI,12/15/18
21,1,58,SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,12/15/18
7,14,50,EL ORO,LAS LAJAS,LA VICTORIA,6/7/19
7,14,51,EL ORO,LAS LAJAS,LA LIBERTAD,6/7/19
7,14,52,EL ORO,LAS LAJAS,EL PARAISO ,6/7/19
7,14,53,EL ORO,LAS LAJAS,SAN ISIDRO,6/7/19
2,7,50,BOLIVAR,LAS NAVES, LAS NAVES,1/31/18
5,1,50,COTOPAXI,LATACUNGA,LATACUNGA,#N/A
5,1,51,COTOPAXI,LATACUNGA,ALAQUES (ALAQUEZ) ,#N/A
5,1,52,COTOPAXI,LATACUNGA,BELISARIO QUEVEDO (GUANAILIN),#N/A
5,1,53,COTOPAXI,LATACUNGA,GUAITACAMA (GUAYTACAMA) ,#N/A
5,1,54,COTOPAXI,LATACUNGA,JOSEGUANGO BAJO,#N/A
5,1,56,COTOPAXI,LATACUNGA,MULALO,#N/A
5,1,57,COTOPAXI,LATACUNGA,11 DE NOVIEMBRE (ILINCHISI),#N/A
5,1,58,COTOPAXI,LATACUNGA,POALO,#N/A
5,1,59,COTOPAXI,LATACUNGA,SAN JUAN DE PASTOCALLE,#N/A
5,1,61,COTOPAXI,LATACUNGA,TANICUCHI,#N/A
5,1,62,COTOPAXI,LATACUNGA,TOACASO,#N/A
14,3,50,MORONA SANTIAGO,LIMON INDANZA,GENERAL LEONIDAS PLAZA GUTIERREZ (LIMON),4/8/19
14,3,51,MORONA SANTIAGO,LIMON INDANZA,INDANZA,4/8/19
14,3,53,MORONA SANTIAGO,LIMON INDANZA,SAN ANTONIO (CAB. EN SAN ANTONIO CENTRO,4/8/19
14,3,56,MORONA SANTIAGO,LIMON INDANZA,SAN MIGUEL DE CONCHAY,4/8/19
14,3,57,MORONA SANTIAGO,LIMON INDANZA,SANTA SUSANA DE CHIVIAZA (CAB. EN CHIVIAZA),4/8/19
14,3,58,MORONA SANTIAGO,LIMON INDANZA,YUNGANZA (CAB. EN EL ROSARIO),4/8/19
14,10,50,MORONA SANTIAGO,LOGROÑO,LOGROÑO,7/20/18
14,10,51,MORONA SANTIAGO,LOGROÑO,YAUPI,7/20/18
14,10,52,MORONA SANTIAGO,LOGROÑO,SHIMPIS,7/20/18
11,1,50,LOJA,LOJA,LOJA,#N/A
11,1,51,LOJA,LOJA,CHANTACO,#N/A
11,1,52,LOJA,LOJA,CHUQUIRIBAMBA,#N/A
11,1,53,LOJA,LOJA,EL CISNE,#N/A
11,1,54,LOJA,LOJA,GUALEL,#N/A
11,1,55,LOJA,LOJA,JIMBILLA,#N/A
11,1,56,LOJA,LOJA,MALACATOS (VALLADOLID) ,#N/A
11,1,57,LOJA,LOJA,SAN LUCAS,#N/A
11,1,58,LOJA,LOJA,SAN PEDRO DE VILCABAMBA,#N/A
11,1,59,LOJA,LOJA,SANTIAGO,#N/A
11,1,60,LOJA,LOJA,TAQUIL (MIGUEL RIOFRIO),#N/A
11,1,61,LOJA,LOJA,VILCABAMBA  (VICTORIA),#N/A
11,1,62,LOJA,LOJA,YANGANA (ARSENIO CASTILLO),#N/A
11,1,63,LOJA,LOJA,QUINARA,#N/A
9,24,50,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,10/26/18
22,4,50,ORELLANA,LORETO,LORETO,12/7/18
22,4,51,ORELLANA,LORETO,AVILA (CAB. EN HUIRUNO) ,12/7/18
22,4,52,ORELLANA,LORETO,PUERTO MURIALDO,12/7/18
22,4,53,ORELLANA,LORETO,SAN JOSE DE PAYAMINO,12/7/18
22,4,54,ORELLANA,LORETO,SAN JOSE DE DAHUANO,12/7/18
22,4,55,ORELLANA,LORETO,SAN VICENTE DE HUATICOCHA,12/7/18
11,8,50,LOJA,MACARA,MACARA,3/1/19
11,8,51,LOJA,MACARA,LARAMA,3/1/19
11,8,52,LOJA,MACARA,LA VICTORIA,3/1/19
11,8,53,LOJA,MACARA,SABIANGO (LA CAPILLA),3/1/19
7,1,50,EL ORO,MACHALA,MACHALA,11/22/19
7,1,52,EL ORO,MACHALA,EL RETIRO,11/22/19
13,8,50,MANABI,MANTA,MANTA,12/18/19
13,8,51,MANABI,MANTA,SAN LORENZO,12/18/19
13,8,52,MANABI,MANTA,SANTA MARIANITA (BOCA DE PACOCHE),12/18/19
7,8,50,EL ORO,MARCABELI,MARCABELI,1/16/18
7,8,51,EL ORO,MARCABELI,EL INGENIO,1/16/18
17,3,50,PICHINCHA,MEJIA,MACHACHI,11/28/19
17,3,51,PICHINCHA,MEJIA,ALOAG,11/28/19
17,3,52,PICHINCHA,MEJIA,ALOASI,11/28/19
17,3,53,PICHINCHA,MEJIA,CUTUGLAHUA,11/28/19
17,3,54,PICHINCHA,MEJIA,EL CHAUPI,11/28/19
17,3,55,PICHINCHA,MEJIA,MANUEL CORNEJO ASTORGA (TANDAPI),11/28/19
17,3,56,PICHINCHA,MEJIA,TAMBILLO,11/28/19
17,3,57,PICHINCHA,MEJIA,UYUMBICHO,11/28/19
16,2,50,PASTAZA,MERA,MERA,12/1/17
16,2,51,PASTAZA,MERA,MADRE TIERRA,12/1/17
16,2,52,PASTAZA,MERA,SHELL,12/1/17
9,10,50,GUAYAS,MILAGRO,MILAGRO,1/4/18
9,10,51,GUAYAS,MILAGRO,CHOBO,1/4/18
9,10,53,GUAYAS,MILAGRO,MARISCAL SUCRE (HUAQUES),1/4/18
9,10,54,GUAYAS,MILAGRO,ROBERTO ASTUDILLO (CAB. EN CRUCE DE VENECIA) ,1/4/18
4,4,50,CARCHI,MIRA,MIRA (CHONTAHUASI),2/9/18
4,4,51,CARCHI,MIRA,CONCEPCION,2/9/18
4,4,52,CARCHI,MIRA,JIJON Y CAAMAÑO (CAB. EN RIO BLANCO),2/9/18
4,4,53,CARCHI,MIRA,JUAN MONTALVO (SAN IGNACIO DE QUIL),2/9/18
12,12,50,LOS RIOS,MOCACHE,MOCACHE,6/23/19
18,4,50,TUNGURAHUA,MOCHA,MOCHA,3/29/18
18,4,51,TUNGURAHUA,MOCHA,PINGUILI,3/29/18
12,3,50,LOS RIOS,MONTALVO,MONTALVO,8/30/17
13,9,50,MANABI,MONTECRISTI,MONTECRISTI,12/18/19
13,9,52,MANABI,MONTECRISTI,LA PILA,12/18/19
4,5,50,CARCHI,MONTUFAR,SAN GABRIEL,6/17/19
4,5,51,CARCHI,MONTUFAR,CRISTOBAL COLON,6/17/19
4,5,52,CARCHI,MONTUFAR,CHITAN DE NAVARRETE,6/17/19
4,5,53,CARCHI,MONTUFAR,FERNANDEZ SALVADOR,6/17/19
4,5,54,CARCHI,MONTUFAR,LA PAZ,6/17/19
4,5,55,CARCHI,MONTUFAR,PIARTAL,6/17/19
14,1,50,MORONA SANTIAGO,MORONA,MACAS,10/12/18
14,1,51,MORONA SANTIAGO,MORONA,ALSHI (CAB. EN 9 DE OCTUBRE) ,10/12/18
14,1,53,MORONA SANTIAGO,MORONA,GENERAL PROAÑO,10/12/18
14,1,56,MORONA SANTIAGO,MORONA,SAN ISIDRO,10/12/18
14,1,57,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,10/12/18
14,1,58,MORONA SANTIAGO,MORONA,SINAI,10/12/18
14,1,60,MORONA SANTIAGO,MORONA,ZUÑA (ZUÑAC),10/12/18
14,1,62,MORONA SANTIAGO,MORONA,CUCHAENTZA,10/12/18
14,1,64,MORONA SANTIAGO,MORONA,RIO BLANCO,10/12/18
8,3,50,ESMERALDAS,MUISNE,MUISNE,1/11/18
8,3,51,ESMERALDAS,MUISNE,BOLIVAR,1/11/18
8,3,52,ESMERALDAS,MUISNE,DAULE,1/11/18
8,3,53,ESMERALDAS,MUISNE,GALERA,1/11/18
8,3,54,ESMERALDAS,MUISNE,QUINGUE (OLMEDO PERDOMO FRANCO) ,1/11/18
8,3,55,ESMERALDAS,MUISNE,SALIMA,1/11/18
8,3,56,ESMERALDAS,MUISNE,SAN FRANCISCO,1/11/18
8,3,57,ESMERALDAS,MUISNE,SAN GREGORIO,1/11/18
8,3,58,ESMERALDAS,MUISNE,SAN JOSE DE CHAMANGA (CAB.EN CHAMANGA),1/11/18
1,4,50,AZUAY,NABON, NABON,3/24/18
1,4,51,AZUAY,NABON,COCHAPATA,3/24/18
1,4,52,AZUAY,NABON,EL PROGRESO (CAB.EN ZHOTA) ,3/24/18
1,4,53,AZUAY,NABON,LAS NIEVES (CHAYA),3/24/18
19,3,50,ZAMORA CHINCHIPE,NANGARITZA,GUAYZIMI,5/17/19
19,3,51,ZAMORA CHINCHIPE,NANGARITZA,ZURMI,5/17/19
19,3,52,ZAMORA CHINCHIPE,NANGARITZA,NUEVO PARAISO,5/17/19
9,11,50,GUAYAS,NARANJAL,NARANJAL,11/29/17
9,11,51,GUAYAS,NARANJAL,JESUS MARIA,11/29/17
9,11,52,GUAYAS,NARANJAL,SAN CARLOS,11/29/17
9,11,53,GUAYAS,NARANJAL,SANTA ROSA DE FLANDES,11/29/17
9,11,54,GUAYAS,NARANJAL,TAURA,11/29/17
9,12,50,GUAYAS,NARANJITO,NARANJITO,2/22/19
9,25,50,GUAYAS,NOBOL,NARCISA DE JESUS,11/30/18
11,16,50,LOJA,OLMEDO,OLMEDO,11/9/18
11,16,51,LOJA,OLMEDO,LA TINGUE,11/9/18
13,18,50,MANABI,OLMEDO,OLMEDO,11/9/18
1,10,50,AZUAY,OÑA,SAN FELIPE DE OÑA,3/24/18
1,10,51,AZUAY,OÑA,SUSUDEL,3/24/18
22,1,50,ORELLANA,ORELLANA,PUERTO FRANCISCO DE ORELLANA (EL COCA),12/7/18
22,1,51,ORELLANA,ORELLANA,DAYUMA,12/7/18
22,1,52,ORELLANA,ORELLANA,TARACOA (CAB. EN NUEVA ESPERANZA: YUCA),12/7/18
22,1,53,ORELLANA,ORELLANA,ALEJANDRO LABAKA,12/7/18
22,1,54,ORELLANA,ORELLANA,EL DORADO,12/7/18
22,1,55,ORELLANA,ORELLANA,EL EDEN,12/7/18
22,1,56,ORELLANA,ORELLANA,GARCIA MORENO,12/7/18
22,1,57,ORELLANA,ORELLANA,INES ARANGO (CAB. EN WESTERN),12/7/18
22,1,58,ORELLANA,ORELLANA,LA BELLEZA,12/7/18
22,1,59,ORELLANA,ORELLANA,NUEVO PARAISO (CAB. EN UNIÓN CHIMBORAZO),12/7/18
22,1,60,ORELLANA,ORELLANA,SAN JOSE DE GUAYUSA,12/7/18
22,1,61,ORELLANA,ORELLANA,SAN LUIS DE ARMENIA,12/7/18
10,4,50,IMBABURA,OTAVALO,OTAVALO,4/5/18
10,4,51,IMBABURA,OTAVALO,DR. MIGUEL EGAS CABEZAS (PEGUCHE) ,4/5/18
10,4,52,IMBABURA,OTAVALO,EUGENIO ESPEJO (CALPAQUI) ,4/5/18
10,4,53,IMBABURA,OTAVALO,GONZALEZ SUAREZ,4/5/18
10,4,54,IMBABURA,OTAVALO,PATAQUI,4/5/18
10,4,55,IMBABURA,OTAVALO,SAN JOSE DE QUICHINCHE ,4/5/18
10,4,56,IMBABURA,OTAVALO,SAN JUAN DE ILUMAN,4/5/18
10,4,57,IMBABURA,OTAVALO,SAN PABLO,4/5/18
10,4,58,IMBABURA,OTAVALO,SAN RAFAEL,4/5/18
10,4,59,IMBABURA,OTAVALO,SELVA ALEGRE (CAB.EN SAN MIGUEL DE PAMPLONA),4/5/18
14,11,50,MORONA SANTIAGO,PABLO SEXTO,PABLO SEXTO,2/17/19
13,10,50,MANABI,PAJAN,PAJAN,5/23/19
13,10,51,MANABI,PAJAN,CAMPOZANO (LA PALMA DE PAJAN),5/23/19
13,10,52,MANABI,PAJAN,CASCOL,5/23/19
13,10,53,MANABI,PAJAN,GUALE,5/23/19
13,10,54,MANABI,PAJAN,LASCANO,5/23/19
19,8,50,ZAMORA CHINCHIPE,PALANDA,PALANDA,5/23/19
19,8,51,ZAMORA CHINCHIPE,PALANDA,EL PORVENIR DEL CARMEN,5/23/19
19,8,52,ZAMORA CHINCHIPE,PALANDA,SAN FRANCISCO DEL VERGEL,5/23/19
19,8,53,ZAMORA CHINCHIPE,PALANDA,VALLADOLID,5/23/19
19,8,54,ZAMORA CHINCHIPE,PALANDA,LA CANELA,5/23/19
12,9,50,LOS RIOS,PALENQUE,PALENQUE,4/3/19
9,13,50,GUAYAS,PALESTINA,PALESTINA,2/26/18
6,8,50,CHIMBORAZO,PALLATANGA,PALLATANGA,10/1/18
14,4,50,MORONA SANTIAGO,PALORA,PALORA (METZERA),2/17/19
14,4,51,MORONA SANTIAGO,PALORA,ARAPICOS,2/17/19
14,4,52,MORONA SANTIAGO,PALORA,CUMANDA (CAB. EN COLONIA AGRICOLA SEVILLA DEL ORO),2/17/19
14,4,54,MORONA SANTIAGO,PALORA,SANGAY (CAB. EN NAYAMANACA),2/17/19
14,4,55,MORONA SANTIAGO,PALORA,16 DE AGOSTO,2/17/19
11,9,50,LOJA,PALTAS,CATACOCHA,6/1/18
11,9,51,LOJA,PALTAS,CANGONAMA,6/1/18
11,9,52,LOJA,PALTAS,GUACHANAMA,6/1/18
11,9,54,LOJA,PALTAS,LAURO GUERRERO,6/1/18
11,9,56,LOJA,PALTAS,ORIANGA,6/1/18
11,9,57,LOJA,PALTAS,SAN ANTONIO,6/1/18
11,9,58,LOJA,PALTAS,CASANGA,6/1/18
11,9,59,LOJA,PALTAS,YAMANA,6/1/18
5,3,50,COTOPAXI,PANGUA,EL CORAZON,4/5/19
5,3,51,COTOPAXI,PANGUA,MORASPUNGO,4/5/19
5,3,52,COTOPAXI,PANGUA,PINLLOPATA,4/5/19
5,3,53,COTOPAXI,PANGUA,RAMON CAMPAÑA,4/5/19
19,9,50,ZAMORA CHINCHIPE,PAQUISHA,PAQUISHA,5/17/19
19,9,51,ZAMORA CHINCHIPE,PAQUISHA,BELLAVISTA,5/17/19
19,9,52,ZAMORA CHINCHIPE,PAQUISHA,NUEVO QUITO,5/17/19
7,9,50,EL ORO,PASAJE,PASAJE,3/3/18
7,9,51,EL ORO,PASAJE,BUENAVISTA,3/3/18
7,9,52,EL ORO,PASAJE,CASACAY,3/3/18
7,9,53,EL ORO,PASAJE,LA PEAÑA,3/3/18
7,9,54,EL ORO,PASAJE,PROGRESO,3/3/18
7,9,55,EL ORO,PASAJE,UZHCURRUMI,3/3/18
7,9,56,EL ORO,PASAJE,CAÑAQUEMADA ,3/3/18
16,1,50,PASTAZA,PASTAZA,PUYO,1/2/18
16,1,52,PASTAZA,PASTAZA,CANELOS,1/2/18
16,1,54,PASTAZA,PASTAZA,DIEZ  DE AGOSTO,1/2/18
16,1,55,PASTAZA,PASTAZA,FATIMA,1/2/18
16,1,56,PASTAZA,PASTAZA,MONTALVO (ANDOAS) ,1/2/18
16,1,57,PASTAZA,PASTAZA,POMONA,1/2/18
16,1,58,PASTAZA,PASTAZA,RIO CORRIENTES ,1/2/18
16,1,59,PASTAZA,PASTAZA,RIO TIGRE,1/2/18
16,1,61,PASTAZA,PASTAZA,SARAYACU,1/2/18
16,1,62,PASTAZA,PASTAZA,SIMON BOLIVAR  (CAB. EN MUSHULLACTA),1/2/18
16,1,63,PASTAZA,PASTAZA,TARQUI,1/2/18
16,1,64,PASTAZA,PASTAZA,TENIENTE HUGO ORTIZ,1/2/18
16,1,65,PASTAZA,PASTAZA,VERACRUZ (INDILLAMA) (CAB. EN INDILLAMA),1/2/18
16,1,66,PASTAZA,PASTAZA,EL TRIUNFO,1/2/18
18,5,50,TUNGURAHUA,PATATE,PATATE,2/2/19
18,5,51,TUNGURAHUA,PATATE,EL TRIUNFO,2/2/19
18,5,52,TUNGURAHUA,PATATE,LOS ANDES (CAB. EN POATUG) ,2/2/19
18,5,53,TUNGURAHUA,PATATE,SUCRE (CAB. EN SUCRE-PATATE URCU),2/2/19
1,5,50,AZUAY,PAUTE,PAUTE,4/20/18
1,5,52,AZUAY,PAUTE,BULAN (JOSE VICTOR IZQUIERDO) ,4/20/18
1,5,53,AZUAY,PAUTE,CHICAN (GUILLERMO ORTEGA) ,4/20/18
1,5,54,AZUAY,PAUTE,EL CABO  ,4/20/18
1,5,56,AZUAY,PAUTE,GUARAINAG,4/20/18
1,5,59,AZUAY,PAUTE,SAN CRISTOBAL (CARLOS ORDOÑEZ LAZO) ,4/20/18
1,5,61,AZUAY,PAUTE,TOMEBAMBA,4/20/18
1,5,62,AZUAY,PAUTE,DUG DUG,4/20/18
13,17,50,MANABI,PEDERNALES,PEDERNALES,3/3/18
13,17,51,MANABI,PEDERNALES,COJIMIES,3/3/18
13,17,52,MANABI,PEDERNALES,10 DE AGOSTO,3/3/18
13,17,53,MANABI,PEDERNALES,ATAHUALPA,3/3/18
9,14,50,GUAYAS,PEDRO CARBO,PEDRO CARBO,10/26/18
9,14,51,GUAYAS,PEDRO CARBO,VALLE DE LA VIRGEN ,10/26/18
9,14,52,GUAYAS,PEDRO CARBO,SABANILLA,10/26/18
17,4,50,PICHINCHA,PEDRO MONCAYO,TABACUNDO,10/26/18
17,4,51,PICHINCHA,PEDRO MONCAYO,LA ESPERANZA,10/26/18
17,4,52,PICHINCHA,PEDRO MONCAYO,MALCHINGUI,10/26/18
17,4,53,PICHINCHA,PEDRO MONCAYO,TOCACHI,10/26/18
17,4,54,PICHINCHA,PEDRO MONCAYO,TUPIGACHI,10/26/18
17,8,50,PICHINCHA,PEDRO VICENTE MALDONADO,PEDRO VICENTE MALDONADO,10/19/18
6,9,50,CHIMBORAZO,PENIPE,PENIPE,8/14/17
6,9,51,CHIMBORAZO,PENIPE,EL ALTAR,8/14/17
6,9,52,CHIMBORAZO,PENIPE,MATUS,8/14/17
6,9,53,CHIMBORAZO,PENIPE,PUELA,8/14/17
6,9,54,CHIMBORAZO,PENIPE,SAN ANTONIO DE BAYUSHIG,8/14/17
6,9,55,CHIMBORAZO,PENIPE,LA CANDELARIA,8/14/17
6,9,56,CHIMBORAZO,PENIPE,BILBAO (CAB.EN QUILLUYACU),8/14/17
13,11,50,MANABI,PICHINCHA,PICHINCHA,2/7/19
13,11,51,MANABI,PICHINCHA,BARRAGANETE ,2/7/19
13,11,52,MANABI,PICHINCHA,SAN SEBASTIAN,2/7/19
10,5,50,IMBABURA,PIMAMPIRO,PIMAMPIRO,11/6/17
10,5,51,IMBABURA,PIMAMPIRO,CHUGA,11/6/17
10,5,52,IMBABURA,PIMAMPIRO,MARIANO ACOSTA,11/6/17
10,5,53,IMBABURA,PIMAMPIRO,SAN FRANCISCO DE SIGSIPAMBA,11/6/17
7,10,50,EL ORO,PIÑAS,PIÑAS,1/16/18
7,10,51,EL ORO,PIÑAS,CAPIRO (CAB. EN LA CAPILLA DE CAPIRO),1/16/18
7,10,52,EL ORO,PIÑAS,LA BOCANA,1/16/18
7,10,53,EL ORO,PIÑAS,MOROMORO (CAB. EN EL VADO),1/16/18
7,10,54,EL ORO,PIÑAS,PIEDRAS,1/16/18
7,10,55,EL ORO,PIÑAS,SAN ROQUE (AMBROSIO MALDONADO),1/16/18
7,10,56,EL ORO,PIÑAS,SARACAY,1/16/18
11,14,50,LOJA,PINDAL,PINDAL,4/18/19
11,14,51,LOJA,PINDAL,CHAQUINAL,4/18/19
11,14,52,LOJA,PINDAL,12 DE DICIEMBRE (CAB.EN ACHIOTES),4/18/19
9,21,50,GUAYAS,PLAYAS,GENERAL VILLAMIL (PLAYAS),5/19/18
7,11,50,EL ORO,PORTOVELO,PORTOVELO,1/16/18
7,11,51,EL ORO,PORTOVELO,CURTINCAPA,1/16/18
7,11,52,EL ORO,PORTOVELO,MORALES,1/16/18
7,11,53,EL ORO,PORTOVELO,SALATI,1/16/18
13,1,50,MANABI,PORTOVIEJO,PORTOVIEJO,12/18/19
13,1,51,MANABI,PORTOVIEJO,ABDON CALDERON (SAN FRANCISCO),12/18/19
13,1,52,MANABI,PORTOVIEJO,ALHAJUELA (BAJO GRANDE) ,12/18/19
13,1,53,MANABI,PORTOVIEJO,CRUCITA,12/18/19
13,1,54,MANABI,PORTOVIEJO,PUEBLO NUEVO,12/18/19
13,1,55,MANABI,PORTOVIEJO,RIOCHICO (RIO CHICO),12/18/19
13,1,56,MANABI,PORTOVIEJO,SAN PLACIDO,12/18/19
13,1,57,MANABI,PORTOVIEJO,CHIRIJOS,12/18/19
1,6,50,AZUAY,PUCARA, PUCARA,3/9/18
1,6,52,AZUAY,PUCARA,SAN RAFAEL DE SHARUG,3/9/18
12,4,50,LOS RIOS,PUEBLOVIEJO,PUEBLOVIEJO,4/18/19
